txn_id,order_id,txn_ts,amount,currency,payment_method,status,decline_reason,psp_ref
681,627,2026-05-30 19:00:29,21.6,SGD,paynow,approved,,psp_000681
682,628,2026-05-30 20:30:42,62.51,SGD,card_mastercard,approved,,psp_000682
683,629,2026-05-30 14:24:39,371.1,SGD,card_visa,approved,,psp_000683
684,630,2026-05-30 17:51:18,37.0,SGD,paynow,approved,,psp_000684
685,631,2026-05-30 22:15:51,59.9,SGD,card_visa,approved,,psp_000685
686,632,2026-05-30 15:23:35,24.0,SGD,paynow,approved,,psp_000686
687,633,2026-05-31 11:36:22,153.1,SGD,paynow,approved,,psp_000687
688,634,2026-05-31 20:24:33,24.0,SGD,card_mastercard,approved,,psp_000688
689,635,2026-05-31 23:15:02,121.5,SGD,paynow,approved,,psp_000689
690,636,2026-05-31 06:23:26,79.0,SGD,paynow,approved,,psp_000690
691,637,2026-05-31 21:47:36,75.05,SGD,card_visa,approved,,psp_000691
692,638,2026-05-31 22:01:21,24.0,SGD,card_visa,approved,,psp_000692
693,639,2026-05-31 19:47:09,77.9,SGD,card_visa,approved,,psp_000693
694,640,2026-05-31 11:13:28,12.25,SGD,card_visa,approved,,psp_000694
695,641,2026-05-31 11:34:54,53.91,SGD,card_visa,approved,,psp_000695
696,642,2026-05-31 10:49:08,42.75,SGD,card_visa,approved,,psp_000696
697,643,2026-05-31 12:20:16,57.05,SGD,paynow,approved,,psp_000697
698,644,2026-06-01 10:44:14,111.6,SGD,grabpay,approved,,psp_000698
699,645,2026-06-01 23:08:28,45.0,SGD,grabpay,approved,,psp_000699
700,646,2026-06-01 11:17:26,45.0,SGD,card_visa,approved,,psp_000700
701,647,2026-06-01 19:06:25,86.66,SGD,card_visa,approved,,psp_000701
702,648,2026-06-01 19:42:01,72.0,SGD,paynow,approved,,psp_000702
703,649,2026-06-01 16:51:56,292.3,SGD,card_mastercard,approved,,psp_000703
704,650,2026-06-01 09:23:58,59.9,SGD,grabpay,approved,,psp_000704
705,651,2026-06-01 20:28:23,75.05,SGD,card_visa,approved,,psp_000705
706,652,2026-06-01 21:21:27,396.5,SGD,paynow,approved,,psp_000706
707,653,2026-06-01 10:33:02,113.9,SGD,grabpay,approved,,psp_000707
708,654,2026-06-01 13:22:39,138.9,SGD,card_mastercard,approved,,psp_000708
709,655,2026-06-01 21:08:48,40.5,SGD,card_amex,approved,,psp_000709
710,656,2026-06-01 06:28:39,79.0,SGD,card_mastercard,approved,,psp_000710
711,657,2026-06-01 10:06:10,414.25,SGD,card_visa,approved,,psp_000711
712,658,2026-06-02 15:19:14,186.75,SGD,card_visa,approved,,psp_000712
713,659,2026-06-02 11:02:03,140.1,SGD,card_visa,declined,3ds_failed,psp_000713
714,659,2026-06-02 12:25:03,140.1,SGD,card_visa,approved,,psp_000714
715,660,2026-06-02 13:00:51,437.55,SGD,card_visa,declined,do_not_honour,psp_000715
716,661,2026-06-02 13:44:16,32.9,SGD,paynow,approved,,psp_000716
717,662,2026-06-02 13:50:27,59.9,SGD,grabpay,approved,,psp_000717
718,663,2026-06-02 18:12:23,37.0,SGD,card_amex,approved,,psp_000718
719,664,2026-06-02 20:05:25,56.61,SGD,card_visa,approved,,psp_000719
720,665,2026-06-02 13:44:50,147.5,SGD,card_mastercard,approved,,psp_000720
721,666,2026-06-02 19:51:00,189.0,SGD,card_mastercard,approved,,psp_000721
722,667,2026-06-02 15:13:30,121.9,SGD,card_mastercard,approved,,psp_000722
723,668,2026-06-02 14:00:18,59.9,SGD,grabpay,approved,,psp_000723
724,669,2026-06-02 13:06:46,113.81,SGD,paynow,approved,,psp_000724
725,670,2026-06-03 22:02:17,45.0,SGD,paynow,approved,,psp_000725
726,671,2026-06-03 10:36:16,189.0,SGD,paynow,approved,,psp_000726
727,672,2026-06-03 22:05:19,174.0,SGD,card_amex,approved,,psp_000727
728,672,2026-06-11 22:05:19,-174.0,SGD,card_amex,refunded,,psp_000728
729,673,2026-06-03 08:44:42,79.0,SGD,card_visa,approved,,psp_000729
730,674,2026-06-03 21:22:35,77.9,SGD,card_visa,approved,,psp_000730
731,675,2026-06-03 16:45:45,35.15,SGD,card_visa,approved,,psp_000731
732,676,2026-06-03 10:24:56,109.5,SGD,card_visa,approved,,psp_000732
733,677,2026-06-03 10:59:05,12.25,SGD,paynow,approved,,psp_000733
734,678,2026-06-03 19:04:24,12.9,SGD,card_visa,approved,,psp_000734
735,679,2026-06-03 19:57:19,24.0,SGD,paynow,approved,,psp_000735
736,680,2026-06-03 12:15:52,543.75,SGD,card_visa,approved,,psp_000736
737,681,2026-06-03 18:26:36,24.0,SGD,card_amex,approved,,psp_000737
738,682,2026-06-03 18:50:18,567.0,SGD,card_mastercard,approved,,psp_000738
739,683,2026-06-03 18:29:59,192.5,SGD,card_mastercard,approved,,psp_000739
740,684,2026-06-03 09:20:35,246.9,SGD,paynow,approved,,psp_000740
741,685,2026-06-03 22:28:43,158.0,SGD,grabpay,approved,,psp_000741
742,686,2026-06-03 16:53:32,378.0,SGD,card_mastercard,approved,,psp_000742
743,687,2026-06-04 12:09:04,45.0,SGD,card_mastercard,approved,,psp_000743
744,688,2026-06-04 06:52:53,32.9,SGD,card_mastercard,approved,,psp_000744
745,689,2026-06-04 12:30:45,72.8,SGD,card_mastercard,approved,,psp_000745
746,690,2026-06-04 22:54:53,132.91,SGD,card_visa,approved,,psp_000746
747,691,2026-06-04 20:11:59,12.25,SGD,card_visa,approved,,psp_000747
748,692,2026-06-04 13:25:55,42.75,SGD,grabpay,approved,,psp_000748
749,693,2026-06-04 19:42:51,37.0,SGD,card_visa,approved,,psp_000749
750,694,2026-06-04 12:21:33,129.0,SGD,grabpay,approved,,psp_000750
751,695,2026-06-04 19:01:35,77.9,SGD,card_visa,approved,,psp_000751
752,696,2026-06-04 08:24:29,237.4,SGD,paynow,declined,gateway_timeout,psp_000752
753,697,2026-06-04 09:56:34,56.9,SGD,card_visa,approved,,psp_000753
754,698,2026-06-04 14:14:49,79.0,SGD,card_visa,approved,,psp_000754
755,699,2026-06-05 12:56:19,237.0,SGD,card_mastercard,declined,gateway_timeout,psp_000755
756,699,2026-06-05 14:25:19,237.0,SGD,card_mastercard,approved,,psp_000756
757,700,2026-06-05 13:33:46,87.95,SGD,card_amex,approved,,psp_000757
758,700,2026-06-09 13:33:46,-87.95,SGD,card_amex,refunded,,psp_000758
759,701,2026-06-05 19:08:36,179.6,SGD,card_visa,approved,,psp_000759
760,702,2026-06-05 09:31:27,166.2,SGD,card_visa,approved,,psp_000760
761,703,2026-06-05 14:13:13,37.0,SGD,paynow,approved,,psp_000761
762,704,2026-06-05 18:33:51,175.57,SGD,card_mastercard,approved,,psp_000762
763,705,2026-06-05 13:13:19,52.41,SGD,paynow,approved,,psp_000763
764,706,2026-06-05 13:21:34,56.9,SGD,card_visa,approved,,psp_000764
765,707,2026-06-05 18:33:23,179.45,SGD,card_visa,approved,,psp_000765
766,708,2026-06-05 11:55:27,24.0,SGD,card_visa,approved,,psp_000766
767,709,2026-06-06 21:46:17,189.0,SGD,card_visa,approved,,psp_000767
768,710,2026-06-06 13:58:12,147.5,SGD,card_mastercard,approved,,psp_000768
769,711,2026-06-06 22:56:37,253.1,SGD,card_amex,approved,,psp_000769
770,711,2026-06-08 22:56:37,-253.1,SGD,card_amex,refunded,,psp_000770
771,712,2026-06-06 08:09:59,189.0,SGD,paynow,approved,,psp_000771
772,713,2026-06-06 22:25:42,48.0,SGD,paynow,approved,,psp_000772
773,714,2026-06-06 13:40:20,18.5,SGD,card_visa,approved,,psp_000773
774,715,2026-06-06 09:17:23,18.5,SGD,card_visa,approved,,psp_000774
775,716,2026-06-06 11:25:27,18.5,SGD,card_visa,approved,,psp_000775
776,717,2026-06-06 23:06:31,59.9,SGD,card_mastercard,approved,,psp_000776
777,718,2026-06-06 15:27:36,12.9,SGD,card_mastercard,approved,,psp_000777
778,719,2026-06-06 14:19:17,119.65,SGD,card_mastercard,approved,,psp_000778
779,720,2026-06-06 12:42:24,62.51,SGD,card_visa,approved,,psp_000779
780,721,2026-06-06 08:21:48,135.0,SGD,card_mastercard,approved,,psp_000780
781,722,2026-06-06 02:30:45,481.8,SGD,grabpay,approved,,psp_000781
782,723,2026-06-06 12:06:14,69.0,SGD,paynow,approved,,psp_000782
783,724,2026-06-06 21:09:42,42.75,SGD,card_visa,approved,,psp_000783
784,725,2026-06-06 19:46:59,24.0,SGD,card_mastercard,approved,,psp_000784
785,726,2026-06-07 06:32:18,567.0,SGD,card_visa,declined,3ds_failed,psp_000785
786,726,2026-06-07 06:45:18,567.0,SGD,card_visa,approved,,psp_000786
787,727,2026-06-07 09:44:07,197.7,SGD,paynow,approved,,psp_000787
788,728,2026-06-07 23:48:50,24.0,SGD,card_visa,approved,,psp_000788
789,729,2026-06-07 14:39:15,45.0,SGD,card_mastercard,approved,,psp_000789
790,730,2026-06-07 10:13:13,45.0,SGD,card_visa,approved,,psp_000790
791,731,2026-06-07 18:53:37,75.05,SGD,card_mastercard,approved,,psp_000791
792,732,2026-06-07 14:41:57,135.0,SGD,grabpay,approved,,psp_000792
793,733,2026-06-07 20:57:53,18.5,SGD,card_visa,approved,,psp_000793
794,734,2026-06-07 12:05:28,151.8,SGD,card_mastercard,approved,,psp_000794
795,735,2026-06-07 21:47:04,24.0,SGD,card_mastercard,approved,,psp_000795
796,736,2026-06-07 14:00:58,24.0,SGD,card_mastercard,approved,,psp_000796
797,737,2026-06-07 16:21:23,24.0,SGD,bank_transfer,declined,insufficient_funds,psp_000797
798,737,2026-06-07 16:35:23,24.0,SGD,bank_transfer,approved,,psp_000798
799,738,2026-06-07 18:55:15,12.9,SGD,card_visa,declined,insufficient_funds,psp_000799
800,738,2026-06-07 19:28:15,12.9,SGD,card_visa,approved,,psp_000800
801,739,2026-06-07 08:10:09,295.5,SGD,card_visa,approved,,psp_000801
802,740,2026-06-07 22:33:52,152.76,SGD,paynow,approved,,psp_000802
803,741,2026-06-07 02:45:46,104.9,SGD,card_visa,approved,,psp_000803
804,742,2026-06-08 07:50:44,429.75,SGD,card_mastercard,approved,,psp_000804
805,743,2026-06-08 23:03:11,359.1,SGD,card_mastercard,approved,,psp_000805
806,744,2026-06-08 11:58:12,158.61,SGD,card_mastercard,approved,,psp_000806
807,745,2026-06-08 16:08:03,307.95,SGD,paynow,approved,,psp_000807
808,746,2026-06-08 16:59:00,12.25,SGD,card_mastercard,approved,,psp_000808
809,747,2026-06-08 18:40:28,12.25,SGD,card_visa,approved,,psp_000809
810,748,2026-06-08 04:20:34,59.9,SGD,card_mastercard,approved,,psp_000810
811,749,2026-06-08 17:24:45,45.0,SGD,card_mastercard,approved,,psp_000811
812,750,2026-06-08 21:37:29,270.3,SGD,card_amex,approved,,psp_000812
813,751,2026-06-08 21:16:35,122.55,SGD,card_visa,approved,,psp_000813
814,752,2026-06-08 13:28:40,189.0,SGD,grabpay,approved,,psp_000814
815,753,2026-06-08 20:29:55,31.25,SGD,card_mastercard,approved,,psp_000815
816,754,2026-06-09 23:51:48,89.8,SGD,card_visa,approved,,psp_000816
817,755,2026-06-09 19:44:41,85.5,SGD,card_visa,approved,,psp_000817
818,756,2026-06-09 21:50:24,56.9,SGD,card_mastercard,approved,,psp_000818
819,757,2026-06-09 09:04:13,203.55,SGD,card_visa,approved,,psp_000819
820,758,2026-06-09 10:00:16,53.91,SGD,card_visa,approved,,psp_000820
821,759,2026-06-09 22:12:38,567.8,SGD,card_mastercard,declined,expired_card,psp_000821
822,760,2026-06-09 19:04:51,150.1,SGD,card_mastercard,approved,,psp_000822
823,761,2026-06-09 21:16:45,37.0,SGD,paynow,approved,,psp_000823
824,762,2026-06-09 06:23:17,45.0,SGD,card_visa,approved,,psp_000824
825,763,2026-06-09 21:25:47,140.9,SGD,card_mastercard,declined,gateway_timeout,psp_000825
826,763,2026-06-09 22:39:47,140.9,SGD,card_mastercard,approved,,psp_000826
827,764,2026-06-09 23:46:10,274.5,SGD,grabpay,approved,,psp_000827
828,765,2026-06-09 11:47:33,12.25,SGD,card_amex,approved,,psp_000828
829,766,2026-06-09 23:30:44,189.0,SGD,grabpay,approved,,psp_000829
830,767,2026-06-10 21:38:39,32.9,SGD,card_visa,declined,gateway_timeout,psp_000830
831,768,2026-06-10 15:36:57,17.57,SGD,card_amex,declined,gateway_timeout,psp_000831
832,769,2026-06-10 09:57:37,122.55,SGD,card_visa,approved,,psp_000832
833,770,2026-06-10 19:02:04,72.0,SGD,bank_transfer,declined,gateway_timeout,psp_000833
834,771,2026-06-10 13:18:17,151.8,SGD,card_visa,declined,gateway_timeout,psp_000834
835,772,2026-06-10 18:45:53,45.0,SGD,card_visa,approved,,psp_000835
836,773,2026-06-10 15:06:03,12.9,SGD,card_mastercard,declined,gateway_timeout,psp_000836
837,773,2026-06-10 15:44:03,12.9,SGD,card_mastercard,approved,,psp_000837
838,774,2026-06-10 08:04:17,75.05,SGD,paynow,declined,gateway_timeout,psp_000838
839,774,2026-06-10 08:22:17,75.05,SGD,paynow,approved,,psp_000839
840,775,2026-06-10 19:23:27,122.55,SGD,card_amex,declined,gateway_timeout,psp_000840
841,775,2026-06-10 19:50:27,122.55,SGD,card_amex,approved,,psp_000841
842,776,2026-06-10 03:55:55,237.0,SGD,card_visa,declined,gateway_timeout,psp_000842
843,777,2026-06-10 15:28:51,42.75,SGD,card_visa,approved,,psp_000843
844,778,2026-06-10 12:27:47,18.5,SGD,card_visa,declined,gateway_timeout,psp_000844
845,778,2026-06-10 12:46:47,18.5,SGD,card_visa,approved,,psp_000845
846,779,2026-06-10 07:42:21,45.0,SGD,grabpay,approved,,psp_000846
847,780,2026-06-11 17:50:15,45.0,SGD,card_visa,declined,3ds_failed,psp_000847
848,780,2026-06-11 18:49:15,45.0,SGD,card_visa,approved,,psp_000848
849,781,2026-06-11 08:03:25,45.0,SGD,card_visa,approved,,psp_000849
850,782,2026-06-11 20:13:58,72.8,SGD,card_visa,approved,,psp_000850
851,783,2026-06-11 20:05:51,387.0,SGD,card_visa,approved,,psp_000851
852,784,2026-06-11 19:43:22,43.2,SGD,grabpay,approved,,psp_000852
853,785,2026-06-11 18:03:22,72.0,SGD,card_visa,approved,,psp_000853
854,786,2026-06-11 06:48:52,45.0,SGD,bank_transfer,approved,,psp_000854
855,787,2026-06-11 20:16:21,488.1,SGD,card_visa,approved,,psp_000855
856,788,2026-06-11 22:51:50,31.25,SGD,paynow,approved,,psp_000856
857,789,2026-06-11 11:21:39,179.7,SGD,card_visa,approved,,psp_000857
858,790,2026-06-11 19:20:57,72.8,SGD,card_mastercard,approved,,psp_000858
859,791,2026-06-11 22:21:44,170.25,SGD,card_visa,approved,,psp_000859
860,792,2026-06-11 16:20:50,90.0,SGD,paynow,approved,,psp_000860
861,793,2026-06-11 09:22:02,224.7,SGD,paynow,approved,,psp_000861
862,794,2026-06-12 13:41:33,435.0,SGD,card_amex,approved,,psp_000862
863,795,2026-06-12 11:52:32,45.8,SGD,card_mastercard,approved,,psp_000863
864,796,2026-06-12 09:09:26,29.61,SGD,card_visa,approved,,psp_000864
865,797,2026-06-12 16:55:25,90.0,SGD,paynow,approved,,psp_000865
866,798,2026-06-12 18:28:52,56.9,SGD,grabpay,approved,,psp_000866
867,799,2026-06-12 01:49:09,18.5,SGD,card_amex,approved,,psp_000867
868,799,2026-06-21 01:49:09,-18.5,SGD,card_amex,refunded,,psp_000868
869,800,2026-06-12 16:12:22,340.3,SGD,card_mastercard,approved,,psp_000869
870,801,2026-06-12 11:36:01,119.8,SGD,paynow,approved,,psp_000870
871,802,2026-06-12 19:57:35,567.0,SGD,paynow,approved,,psp_000871
872,803,2026-06-13 18:46:41,24.0,SGD,bank_transfer,approved,,psp_000872
873,804,2026-06-13 14:31:18,59.9,SGD,card_visa,approved,,psp_000873
874,805,2026-06-13 21:21:35,585.5,SGD,card_mastercard,approved,,psp_000874
875,806,2026-06-13 21:14:40,101.9,SGD,card_mastercard,declined,gateway_timeout,psp_000875
876,807,2026-06-13 21:53:04,179.95,SGD,card_mastercard,approved,,psp_000876
877,808,2026-06-13 07:13:58,90.0,SGD,card_mastercard,approved,,psp_000877
878,809,2026-06-13 13:48:28,201.0,SGD,card_visa,approved,,psp_000878
879,809,2026-06-27 13:48:28,-201.0,SGD,card_visa,refunded,,psp_000879
880,810,2026-06-13 09:31:12,189.0,SGD,grabpay,approved,,psp_000880
881,811,2026-06-13 13:25:32,443.9,SGD,card_mastercard,approved,,psp_000881
882,812,2026-06-13 12:22:09,233.3,SGD,paynow,approved,,psp_000882
883,813,2026-06-13 19:59:11,12.9,SGD,card_mastercard,approved,,psp_000883
884,814,2026-06-13 17:38:09,48.0,SGD,paynow,approved,,psp_000884
885,815,2026-06-13 08:30:22,268.0,SGD,card_amex,approved,,psp_000885
886,816,2026-06-13 16:04:17,53.91,SGD,card_visa,approved,,psp_000886
887,817,2026-06-13 21:17:43,190.0,SGD,card_visa,approved,,psp_000887
888,818,2026-06-14 19:56:21,104.9,SGD,grabpay,approved,,psp_000888
889,819,2026-06-14 19:34:53,158.6,SGD,card_visa,approved,,psp_000889
890,820,2026-06-14 10:36:57,45.0,SGD,card_visa,approved,,psp_000890
891,821,2026-06-14 21:13:29,221.9,SGD,card_mastercard,approved,,psp_000891
892,822,2026-06-14 10:33:50,90.0,SGD,card_mastercard,approved,,psp_000892
893,823,2026-06-14 07:52:16,24.0,SGD,card_visa,approved,,psp_000893
894,824,2026-06-15 00:18:22,121.5,SGD,card_visa,approved,,psp_000894
895,825,2026-06-14 14:06:47,45.0,SGD,card_mastercard,approved,,psp_000895
896,826,2026-06-14 21:30:20,24.0,SGD,card_mastercard,approved,,psp_000896
897,827,2026-06-14 13:07:09,189.0,SGD,paynow,approved,,psp_000897
898,828,2026-06-14 10:40:23,135.0,SGD,card_mastercard,approved,,psp_000898
899,829,2026-06-14 14:12:19,146.9,SGD,card_mastercard,approved,,psp_000899
900,829,2026-06-25 14:12:19,-146.9,SGD,card_mastercard,refunded,,psp_000900
901,830,2026-06-14 21:30:54,69.0,SGD,card_visa,approved,,psp_000901
902,831,2026-06-14 23:02:47,296.9,SGD,paynow,approved,,psp_000902
903,832,2026-06-14 22:04:03,90.0,SGD,card_visa,approved,,psp_000903
904,833,2026-06-14 13:04:41,170.1,SGD,paynow,approved,,psp_000904
905,833,2026-06-24 13:04:41,-170.1,SGD,paynow,refunded,,psp_000905
906,834,2026-06-14 19:41:02,76.55,SGD,paynow,approved,,psp_000906
907,835,2026-06-15 23:47:12,12.9,SGD,paynow,approved,,psp_000907
908,836,2026-06-15 16:59:00,71.51,SGD,paynow,declined,do_not_honour,psp_000908
909,837,2026-06-15 22:15:36,45.0,SGD,paynow,approved,,psp_000909
910,838,2026-06-15 19:16:23,119.8,SGD,card_mastercard,approved,,psp_000910
911,839,2026-06-15 18:51:49,79.0,SGD,card_visa,approved,,psp_000911
912,840,2026-06-15 12:54:10,189.0,SGD,grabpay,approved,,psp_000912
913,841,2026-06-15 12:46:40,212.45,SGD,card_mastercard,approved,,psp_000913
914,842,2026-06-15 17:04:36,45.0,SGD,paynow,approved,,psp_000914
915,843,2026-06-15 19:46:01,55.65,SGD,card_mastercard,approved,,psp_000915
916,844,2026-06-15 21:17:18,279.0,SGD,paynow,approved,,psp_000916
917,845,2026-06-15 20:55:52,74.61,SGD,grabpay,approved,,psp_000917
918,846,2026-06-16 15:30:49,12.9,SGD,grabpay,approved,,psp_000918
919,847,2026-06-16 19:07:14,63.72,SGD,card_mastercard,approved,,psp_000919
920,848,2026-06-16 10:15:43,29.61,SGD,card_visa,approved,,psp_000920
921,849,2026-06-16 17:41:26,90.0,SGD,card_mastercard,approved,,psp_000921
922,850,2026-06-16 08:44:33,32.9,SGD,grabpay,approved,,psp_000922
923,851,2026-06-16 22:19:48,12.9,SGD,card_mastercard,approved,,psp_000923
924,852,2026-06-16 09:24:52,24.0,SGD,card_visa,approved,,psp_000924
925,853,2026-06-16 14:26:01,101.9,SGD,card_mastercard,approved,,psp_000925
926,854,2026-06-16 19:17:46,69.0,SGD,card_visa,approved,,psp_000926
927,855,2026-06-16 14:05:46,387.0,SGD,card_amex,approved,,psp_000927
928,856,2026-06-17 19:13:00,59.9,SGD,card_mastercard,approved,,psp_000928
929,857,2026-06-17 13:23:03,359.1,SGD,card_mastercard,approved,,psp_000929
930,858,2026-06-17 21:24:01,22.8,SGD,card_mastercard,approved,,psp_000930
931,859,2026-06-17 23:24:42,57.9,SGD,card_visa,approved,,psp_000931
932,859,2026-06-25 23:24:42,-57.9,SGD,card_visa,refunded,,psp_000932
933,860,2026-06-17 10:23:07,42.75,SGD,card_visa,approved,,psp_000933
934,861,2026-06-17 11:18:38,79.0,SGD,card_mastercard,approved,,psp_000934
935,862,2026-06-17 13:41:39,129.0,SGD,grabpay,approved,,psp_000935
936,863,2026-06-17 22:38:59,79.0,SGD,card_visa,approved,,psp_000936
937,864,2026-06-17 14:53:42,72.0,SGD,card_visa,approved,,psp_000937
938,865,2026-06-17 13:20:24,170.1,SGD,paynow,approved,,psp_000938
939,866,2026-06-18 11:23:45,138.9,SGD,card_visa,approved,,psp_000939
940,867,2026-06-18 12:16:38,119.8,SGD,card_mastercard,approved,,psp_000940
941,868,2026-06-18 13:23:59,45.0,SGD,card_mastercard,approved,,psp_000941
942,869,2026-06-18 12:47:25,129.0,SGD,paynow,approved,,psp_000942
943,870,2026-06-18 09:10:22,189.0,SGD,paynow,approved,,psp_000943
944,871,2026-06-18 12:54:08,45.0,SGD,card_amex,approved,,psp_000944
945,872,2026-06-18 18:28:29,289.25,SGD,card_mastercard,approved,,psp_000945
946,872,2026-06-21 18:28:29,-289.25,SGD,card_mastercard,refunded,,psp_000946
947,873,2026-06-18 14:36:13,210.95,SGD,card_visa,approved,,psp_000947
948,874,2026-06-18 21:01:55,378.0,SGD,paynow,approved,,psp_000948
949,875,2026-06-18 09:53:53,48.0,SGD,card_visa,approved,,psp_000949
950,876,2026-06-19 11:57:29,75.4,SGD,card_visa,declined,expired_card,psp_000950
951,877,2026-06-19 11:44:50,42.75,SGD,card_visa,approved,,psp_000951
952,878,2026-06-19 11:29:46,11.61,SGD,paynow,declined,expired_card,psp_000952
953,878,2026-06-19 12:00:46,11.61,SGD,paynow,approved,,psp_000953
954,879,2026-06-19 08:00:25,24.0,SGD,card_visa,approved,,psp_000954
955,880,2026-06-19 15:50:48,40.5,SGD,card_visa,approved,,psp_000955
956,881,2026-06-19 21:52:13,232.2,SGD,card_visa,approved,,psp_000956
957,882,2026-06-19 22:04:55,161.73,SGD,grabpay,approved,,psp_000957
958,883,2026-06-19 19:58:53,396.5,SGD,card_visa,approved,,psp_000958
959,884,2026-06-19 10:55:37,32.9,SGD,card_mastercard,approved,,psp_000959
960,885,2026-06-19 12:42:13,394.8,SGD,paynow,approved,,psp_000960
961,886,2026-06-19 14:54:39,147.5,SGD,bank_transfer,approved,,psp_000961
962,887,2026-06-19 10:14:36,65.55,SGD,card_mastercard,approved,,psp_000962
963,888,2026-06-19 10:28:09,119.8,SGD,card_visa,approved,,psp_000963
964,889,2026-06-19 19:21:04,17.57,SGD,card_visa,approved,,psp_000964
965,890,2026-06-20 21:04:02,124.0,SGD,card_mastercard,approved,,psp_000965
966,891,2026-06-20 21:01:03,153.0,SGD,paynow,approved,,psp_000966
967,892,2026-06-20 05:54:36,87.86,SGD,grabpay,approved,,psp_000967
968,893,2026-06-20 15:07:00,45.0,SGD,paynow,declined,do_not_honour,psp_000968
969,894,2026-06-20 16:40:47,59.9,SGD,paynow,approved,,psp_000969
970,895,2026-06-20 15:57:21,128.25,SGD,card_mastercard,approved,,psp_000970
971,896,2026-06-20 19:25:05,287.7,SGD,card_mastercard,approved,,psp_000971
972,897,2026-06-20 12:33:29,45.0,SGD,paynow,approved,,psp_000972
973,898,2026-06-20 13:38:12,129.0,SGD,card_mastercard,approved,,psp_000973
974,899,2026-06-20 21:55:18,62.51,SGD,card_visa,approved,,psp_000974
975,900,2026-06-20 22:14:49,538.65,SGD,grabpay,approved,,psp_000975
976,901,2026-06-21 19:09:17,65.8,SGD,grabpay,approved,,psp_000976
977,902,2026-06-21 14:43:03,93.76,SGD,card_visa,approved,,psp_000977
978,903,2026-06-21 09:05:55,80.9,SGD,card_mastercard,approved,,psp_000978
979,904,2026-06-21 18:59:57,119.8,SGD,card_amex,approved,,psp_000979
980,905,2026-06-21 10:49:48,507.75,SGD,bank_transfer,approved,,psp_000980
981,906,2026-06-21 22:12:03,88.83,SGD,card_mastercard,approved,,psp_000981
982,907,2026-06-21 20:51:51,18.5,SGD,grabpay,approved,,psp_000982
983,908,2026-06-21 23:55:57,158.5,SGD,paynow,approved,,psp_000983
984,909,2026-06-21 20:50:12,66.75,SGD,card_mastercard,approved,,psp_000984
985,910,2026-06-21 16:16:44,79.0,SGD,grabpay,approved,,psp_000985
986,911,2026-06-21 16:08:24,18.5,SGD,card_mastercard,approved,,psp_000986
987,912,2026-06-21 22:34:50,79.0,SGD,card_mastercard,approved,,psp_000987
988,913,2026-06-22 18:29:23,16.65,SGD,card_mastercard,declined,do_not_honour,psp_000988
989,914,2026-06-22 19:19:50,61.0,SGD,card_visa,declined,insufficient_funds,psp_000989
990,915,2026-06-22 13:27:23,79.0,SGD,card_amex,approved,,psp_000990
991,916,2026-06-22 13:03:47,83.01,SGD,card_visa,approved,,psp_000991
992,917,2026-06-22 11:57:36,75.05,SGD,bank_transfer,approved,,psp_000992
993,918,2026-06-22 16:50:57,22.8,SGD,card_mastercard,approved,,psp_000993
994,919,2026-06-22 20:08:03,189.0,SGD,card_visa,approved,,psp_000994
995,920,2026-06-22 09:26:37,287.7,SGD,card_visa,approved,,psp_000995
996,921,2026-06-23 10:10:28,12.9,SGD,card_mastercard,approved,,psp_000996
997,922,2026-06-23 14:23:14,203.55,SGD,card_visa,approved,,psp_000997
998,923,2026-06-23 22:35:20,24.0,SGD,grabpay,approved,,psp_000998
999,924,2026-06-23 11:43:00,16.65,SGD,card_amex,approved,,psp_000999
1000,925,2026-06-23 20:38:18,48.51,SGD,card_mastercard,approved,,psp_001000
1001,926,2026-06-23 23:00:54,308.8,SGD,paynow,approved,,psp_001001
1002,927,2026-06-23 10:51:53,62.51,SGD,card_visa,approved,,psp_001002
1003,928,2026-06-23 14:56:03,48.0,SGD,paynow,approved,,psp_001003
1004,929,2026-06-23 21:53:30,63.5,SGD,paynow,approved,,psp_001004
1005,930,2026-06-23 15:25:42,45.0,SGD,card_visa,approved,,psp_001005
1006,931,2026-06-23 11:04:19,65.8,SGD,paynow,approved,,psp_001006
1007,932,2026-06-24 20:09:27,79.0,SGD,card_visa,approved,,psp_001007
1008,933,2026-06-24 20:21:20,45.0,SGD,paynow,approved,,psp_001008
1009,934,2026-06-24 14:07:34,12.9,SGD,card_mastercard,approved,,psp_001009
1010,935,2026-06-24 18:10:08,25.8,SGD,card_visa,approved,,psp_001010
1011,936,2026-06-24 09:47:40,42.75,SGD,card_visa,approved,,psp_001011
1013,937,2026-06-24 13:55:20,33.3,SGD,card_visa,approved,,psp_001013
1014,938,2026-06-24 08:24:19,161.9,SGD,card_visa,approved,,psp_001014
1015,939,2026-06-24 19:49:33,237.0,SGD,grabpay,approved,,psp_001015
1016,940,2026-06-24 19:28:46,79.0,SGD,card_mastercard,approved,,psp_001016
1017,941,2026-06-24 15:07:19,167.9,SGD,bank_transfer,approved,,psp_001017
1018,942,2026-06-25 12:59:40,59.9,SGD,card_visa,approved,,psp_001018
1019,943,2026-06-25 22:37:51,24.0,SGD,card_visa,approved,,psp_001019
1020,944,2026-06-25 11:21:55,258.0,SGD,card_visa,approved,,psp_001020
1022,945,2026-06-25 20:07:47,378.0,SGD,card_visa,approved,,psp_001022
